time,temperature,vibration,current,pressure,anomaly_true
731,47.34496459856127,1.1278373637610446,9.201096270229106,3.009406112180291,0
732,47.64924329131848,1.2380137041506325,9.948838293834058,2.9871544411234714,0
733,47.217397405442924,1.1348665605010295,10.562661356745256,2.954243684211156,0
734,47.50688623587278,1.1077270466344944,10.432619865359177,3.043853454875061,0
735,47.44487145094307,0.9890970939844961,9.739689503868442,2.9949088891355298,0
736,47.826660433450954,1.177132856987634,10.02254664766192,2.9783105102496545,0
737,47.85420496916668,1.1970473357458975,9.619750448959193,2.9906772858793365,0
738,46.40807680336494,1.0048150417987518,9.658693426400218,2.963362782632265,0
739,46.04163886679549,1.241339175964097,9.688179064510864,2.973466303829445,0
740,48.0010472385909,1.2150688888911352,9.93199981238352,2.9718770843354907,0
741,48.12263505595716,1.2476480183316818,9.943587657839362,2.9856331290999765,0
742,46.807626188292,1.2070061731224575,10.05320687981031,3.0327877478409047,0
743,46.314098756072624,1.2158912261385384,10.15666500351168,3.0203556034270305,0
744,47.49942089260432,1.208536836806477,9.907470828869462,3.0773368703640394,0
745,48.00850293581032,1.2396487061261416,10.001572283022952,3.0605864546056005,0
746,48.538556713460586,1.027970340035483,9.719899913640896,3.097821088661729,0
747,47.77977854326087,1.056693617041787,9.658060495797056,3.0279579239835415,0
748,47.25696998204859,1.1212116001854209,9.620273780731516,3.0271552611186765,0
749,46.95412162704908,1.1730260087433857,10.158161278956777,2.975629211118143,0
750,47.50687077500239,1.2177865743944143,9.912205116323184,3.041300744874775,0
751,47.330441177668845,1.2160378353052008,9.52973499271956,2.9671941534978457,0
752,46.91095925656271,1.2827622106102134,9.982575972899562,2.926477223780921,0
753,48.759253390517976,1.2886056472551597,9.686976145475647,3.0763161696123875,0
754,48.61110104124328,1.1302684017971303,10.415109507358563,2.937540920268366,0
755,48.231629210133256,1.2224784699096043,9.856142695383813,3.02194258947978,0
756,47.007489761314524,1.13889808562648,10.172057886503216,2.955983431358332,0
757,48.083011594578366,1.194995206810774,10.274755294400075,3.056333381139592,0
758,47.96377584569874,1.2391258468552355,9.76461539730031,3.063147499288535,0
759,47.85552737452244,0.9440094213804864,10.02319203024933,3.0264588903711593,0
760,48.34979916022627,1.4129251202804893,10.143379676335254,3.06231823547381,0
761,47.991222685716764,1.2686519383751063,10.034731346116088,3.000366853791556,0
762,48.0640085417826,1.1789901462509158,10.09695168897961,3.1117087340413025,0
763,48.01214377002333,1.3841357511943442,9.67510038325787,3.0373082616746454,0
764,47.84447484480126,1.2054431214407497,10.146847497704558,2.954972422018815,0
765,46.57983332217149,1.2471213777924715,9.88762752630584,3.003480335437207,0
766,47.71017264644633,1.2008226297794513,10.097360876040243,2.9923748986892464,0
767,47.33628482469053,1.3752122562435658,10.24082408267085,2.987478797078117,0
768,46.912095425415984,1.2379031885158374,10.178857047364618,2.9171430386050394,0
769,48.69908997158049,1.2614968874924477,10.09966209169469,3.019343227222173,0
770,48.737397204531426,1.3490631658069894,10.173840607394048,2.9307123510529722,0
771,48.525532360177365,1.302779528912321,10.186236745647358,2.8737296359738806,0
772,47.87312805011352,1.2548127594449787,10.388833739827525,2.982799317943835,0
773,48.5403750725716,1.351167681663679,10.00726920314703,2.962205317330388,0
774,47.747231908361094,1.4685735461817746,10.057593458947093,2.9569231493682224,0
775,47.87167836613867,1.294028015080683,10.250442092340787,2.844845202481724,0
776,47.103917177722806,1.2810972126694995,9.895648457076614,2.9574578562023475,0
777,48.008194782699306,1.2885078669186778,9.685247193737208,2.9913179067413647,0
778,47.81623155705465,1.3827725615608444,10.14318898405608,2.9682923029951955,0
779,47.00840872989932,1.233061234957587,9.96919151711249,3.0193671838126668,0
780,47.76928173291004,1.2617680025883953,9.71963014587519,3.069633032423778,0
781,47.762162261685916,1.1640509829674806,10.147460547815884,3.025818372012759,0
782,48.898536699986785,1.1953258224175993,10.380919835547585,3.0513197147050994,0
783,48.366527997108044,1.2515750745310066,9.616510854839579,3.0554563344824226,0
784,47.84686726345488,1.2914621060617208,10.280335986896377,2.949056961646664,0
785,47.99927238588065,1.4403750739198635,9.391294386767159,3.0219557346343096,0
786,47.88652742686252,1.3446117172684928,9.9262943606919,3.0497578676682733,0
787,47.74825160912267,1.2316216387594061,10.487297917868728,2.978201976097576,0
788,47.23054368156703,1.2491760559181915,9.94588896252966,2.9604686674984855,0
789,47.799368873435846,1.4201911279095256,10.051253666114807,3.026520322960822,0
790,47.45234104600849,1.4031061861223586,10.220282712014306,2.925918556410616,0
791,47.15981067664611,1.317964094157843,9.60124282477331,2.9455997708466852,0
792,48.22673308872852,1.283012585698338,10.049177836561277,2.966662182620828,0
793,48.16475879595994,1.411079039187719,10.047998173935357,3.0225257106565353,0
794,46.86797549317915,1.2442543178028653,10.498313700467502,3.0109456260777834,0
795,47.876389217502926,1.3576846293882494,9.724584527472551,3.0516185439776065,0
796,48.55742083153996,1.5107015377308532,9.93891885643025,2.953906497281829,0
797,48.60553424333779,1.347848092334423,9.802996305971051,2.9512263514366244,0
798,48.59550210573115,1.271865194098392,9.777261434426435,3.026195598437483,0
799,48.01334792414088,1.3692005658789994,10.318491708219845,2.960066654794648,0
800,47.49297280321851,1.3011896093941835,10.044077998557325,2.969824804225279,0
801,47.35978070358516,1.2296417246946596,9.899294822296513,2.9071617580374127,0
802,48.22676294285021,1.3995953463674515,9.909493992630171,3.0145423000706795,0
803,48.2575680206191,4.382406343015564,9.898914839966944,3.0770645235908085,1
804,48.81239866696304,1.3232026442246838,9.922034197709737,2.948535554184981,0
805,48.70998779020525,1.3201162984216899,9.7251342274062,3.0510851805860058,0
806,47.9806628060813,3.8030838902606225,9.977320884995406,2.9970300709505024,1
807,47.32347647268348,1.3426144049197268,9.952956388004944,2.9117292680794984,0
808,47.88853604179346,1.3117127102385746,9.854060705305818,2.9552636572185937,0
809,48.22033871688632,1.277868966475483,10.083020245469479,2.9521766333598114,0
810,47.97875005276636,1.5121303917422926,10.104976777407602,2.984173610742969,0
811,47.763263535153406,1.4000369608921652,9.90658520450198,3.020975714422335,0
812,48.27173088898194,1.4104245961672726,10.010452894223013,3.0924461418620717,0
813,47.827625355153636,1.4371746746854022,10.586878559273703,2.9284427102540755,0
814,47.763160349764775,1.4300090784755375,10.578063858502777,2.975761130154001,0
815,48.336871700582066,1.3370541006847583,9.785162582396737,2.9552009573544646,0
816,47.918804451922476,1.3936365728090165,9.820799443466722,2.936601026925535,0
817,48.31646263338701,1.3519916601861928,9.785283289727694,3.004772384330478,0
818,48.343922413711276,1.410224727619804,10.315116886315387,3.0000739995593424,0
819,47.506342599345054,1.4040677962295802,9.951936837309272,2.9093098826458563,0
820,47.911255325680756,1.34765550096728,10.112199902812042,3.000907526397273,0
821,49.072666163949876,1.2734107026541355,10.552231724315229,2.939730200354443,0
822,47.52275229235943,1.392889913018933,10.051078561667184,3.000591385956749,0
823,46.960007330617685,1.366235407756959,10.230958081152709,3.0634748246603043,0
824,47.122892908054496,1.2326824906345533,10.18519845103581,3.023153398053797,0
825,48.267465967946,1.4258094300728228,9.908732462885105,3.0088758547203547,0
826,48.278550366819616,1.463656633373384,10.321266896781971,2.973561712129831,0
827,48.19943348674492,1.5898787735348754,9.844737002654913,3.003343382542239,0
828,49.008513897357105,1.357443333623168,10.392813923049864,3.028162711112374,0
829,46.686299340138234,1.3467186342119548,9.911658989725838,3.0232083171404205,0
830,48.53756032465849,1.3020856302166623,9.939703491497813,2.9950390618093228,0
831,49.24686292108215,1.4085013821935957,9.787743045559477,3.010868816196946,0
832,47.643331541064974,1.4089129218116736,9.82946557132864,2.934171908997896,0
833,48.10211609292606,1.3286876641080672,9.954500562539954,2.963283161261113,0
834,47.88826484966283,1.3804071097186879,9.45401147333865,3.0353779876272995,0
835,47.81339237235348,1.2368643771490886,10.004168202198917,3.0421016475687104,0
836,48.16424279698617,1.469969691350082,14.709337875085161,3.004679929541968,1
837,49.22649117021071,1.3348527276012285,10.261296345449638,3.0739482867182577,0
838,49.482432005292516,1.3943274930803093,10.170178274271858,3.0254009708230685,0
839,48.188436464975915,1.283502711574889,9.888158776299576,2.9883436241068466,0
840,49.54303612843868,1.351533183182048,9.951060970015403,2.939012362347972,0
841,48.43134588619077,1.3761824322497689,10.007670113658598,3.0719366625014457,0
842,49.47221461602065,1.3980195587419144,10.438435119474766,3.038515872857729,0
843,48.3740208102079,1.4376192746465675,9.861986519309133,3.089915571146526,0
844,48.51863469562768,1.514629183639262,9.888234539926735,3.108342372775196,0
845,48.6692846835857,1.4583271396711572,9.786635950674071,2.935652984660862,0
846,50.36731220762052,1.4768350412012832,9.69887462463393,2.9357833127936406,0
847,48.98077134490687,1.515646304141854,10.146733087974178,2.8568400043715467,0
848,48.05564128202913,1.4455751608687233,10.121300842565304,3.045918106851488,0
849,49.07139872216552,1.397046955836561,10.391853399721052,3.03282413437438,0
850,48.28290047774939,1.4806419354305802,10.332098173317167,3.0048889500062925,0
851,48.216149890259274,1.485627647152493,10.67160310256479,2.93869333844783,0
852,49.065160815935265,1.4514905975805552,10.054428712127313,2.995548315543761,0
853,48.548651352662695,1.2829981044064036,10.008332430888581,3.0092352747503854,0
854,48.70714554870708,1.3317591027429607,9.748971051685121,3.0391362833439586,0
855,48.55839113311917,1.3767398919041138,10.24872985518993,3.0136493457232643,0
856,48.76194987596326,1.4606950061158668,10.104771369529148,3.0331900647495584,0
857,48.82497953846169,1.3961596260691163,10.23850166339373,2.9937934565042976,0
858,47.41781984037675,1.4883038835309677,9.791446054426542,3.0590740946962627,0
859,48.98994360116572,1.5020055570189301,10.16466488506928,3.031586503872172,0
860,48.01078834810182,1.4920978363914972,10.128595140086334,2.9406533464649587,0
861,47.744620518664355,1.4919305274397594,10.112580025662881,3.069461018382812,0
862,48.584953253684795,1.3117965525267787,9.907525414510156,3.0612785761357566,0
863,48.680388601988675,1.432581589819439,10.376188239186806,3.023273736852647,0
864,48.22389630125663,1.3445292320334221,10.591943681129418,3.014035885249373,0
865,49.148619114600784,1.2603134078355778,9.802284977596477,3.082930578443916,0
866,47.85469490017745,1.3682947844075228,10.26048063029106,2.918334356686396,0
867,48.425833750736466,1.4962720572812496,9.361400167587282,3.0620612262029825,0
868,48.3290755190402,1.4261002279287545,10.248502647389396,2.9761896650712822,0
869,48.66204763779639,1.549560818245239,9.61429331119577,3.0547588723205195,0
870,48.86731857078835,1.4011574227263854,9.951066250926337,3.0060187923584523,0
871,48.10526423022588,1.581594236568614,9.754522329226171,2.937853698829588,0
872,49.154569606473736,1.398711117910988,10.02934027921766,2.9751740094982155,0
873,48.767801421000826,1.3849959957201268,10.293400455096185,3.0510864536582982,0
874,47.604832248012855,1.279483630115817,9.61982677951432,2.9894896059340064,0
875,47.574845135761784,1.4692666129868757,9.994732393938984,2.968925729264095,0
876,48.75260842424241,1.3387882241128626,9.956701469858842,2.968591397110249,0
877,48.637419609328184,1.3256813544700727,10.4807412730001,3.0321123711116895,0
878,48.71794793185522,1.478381252735632,10.193848857949575,3.087531751506998,0
879,48.77321052608187,1.4669294079456268,9.792027865782632,2.892955831468186,0
880,48.935335903706104,1.4631760829704583,9.968926092204281,3.1400342223671642,0
881,49.378589765908984,1.341929115360308,10.476187265170202,3.0101873114488065,0
882,48.15333705944946,1.3650712970041665,10.266158000552794,3.0290112067649413,0
883,48.126817044259525,1.3625589897093626,9.858407690559748,2.9781869126426295,0
884,48.18400568526757,1.4281002869786614,10.0215916976486,2.9998242437571587,0
885,49.02335000030123,1.4878895261704772,10.02996918519637,3.0096256506065555,0
886,49.606968427187866,1.3911161526713283,9.954631967649693,2.947545200383148,0
887,48.6111963370563,1.5176708849024345,9.661949198128067,2.9597159280871237,0
888,47.37898009350421,1.429425966917708,9.92046538073367,3.0592283770445627,0
889,47.867604282433774,1.3367934865792956,10.437532967427854,2.922382657732039,0
890,48.40017796632239,1.4197581602774827,9.995303084422481,3.022051955165677,0
891,48.575362667502866,1.4877776526249502,10.06512557291812,2.981474154531541,0
892,48.67496682364717,1.5089647040566414,10.126413851421884,2.9519646425262214,0
893,48.95314867378855,1.4418106318700155,10.646154908540034,3.09859659259847,0
894,48.75295220150653,1.3466302261950351,14.085440015675127,2.952274871936928,1
895,49.579603766326045,1.324917596032878,10.365761028297904,2.9434949000132766,0
896,48.55438961659118,1.3859758892740264,9.94304761128086,2.990651364823973,0
897,48.45260922431467,1.4714067037173357,10.028054373551443,2.961572068294895,0
898,49.26732532311228,1.3697504985455904,10.09634745219561,3.0003190328497276,0
899,48.06861475804433,1.3689342304566487,9.899974645868056,3.0077699648325695,0
900,49.233815023192,1.3341693963767907,10.042870552526734,3.011732903281746,0
901,49.071531910235755,1.3012760440792426,10.31609833412683,2.993805457637822,0
902,48.9315345060491,1.3119509117338877,9.894273528712159,2.964891914845389,0
903,49.98296566428956,1.3331353945994304,10.094659442473564,3.0321701521339666,0
904,48.66667553282317,1.4570949871920398,10.272086516405478,2.994415361674793,0
905,50.28617890231445,1.29778232241848,9.889045969590256,2.975219134397251,0
906,48.92474113046314,1.3184483400049083,10.36926867478169,3.073999684954876,0
907,48.30379013301786,1.2422573779056618,10.113882215371232,2.9939344019804275,0
908,49.12195174859689,1.3660353248038783,10.054620180313485,3.0545993300748298,0
909,48.444252879808744,1.4152262274415555,9.594096685662452,3.0613419223554694,0
910,48.648946491311904,1.4330093607448213,10.002956666664948,3.0643836417712897,0
911,49.3482199800093,1.316447710760435,10.189477329647985,3.034557890405555,0
912,49.453349253190076,1.3432280804330987,10.533128221903766,2.9999683251562117,0
913,48.75669937984745,1.2820698794592644,10.23897027569705,2.996797915467449,0
914,49.73244308702784,1.3336433582591105,10.378751329147383,2.9877939940758353,0
915,49.84450465481268,1.3135416459152451,9.79511366205952,2.891655216499344,0
916,50.02178105393797,1.2900835927530545,10.06586995267218,3.035940340287393,0
917,49.48764804427544,1.293417017305951,10.402941182245554,3.012223278319254,0
918,49.99805722725142,1.3155018972976142,9.87599339066864,3.0412762133104314,0
919,48.06152094321556,1.2527452719080745,10.33939784168582,2.9941499224264017,0
920,49.00925607082293,1.2537858877043435,10.28158024484872,3.0332412580976764,0
921,48.689796846205944,1.4066624276677955,13.425111746393572,2.9311246468569276,1
922,49.29153551667643,1.4837855791840115,10.016371831593439,2.9415367195369213,0
923,48.88713046848196,1.167442258371332,9.852111793552343,2.876189420013931,0
924,49.14030529483016,1.1598659749990556,10.54266164691353,2.9932825402084187,0
925,50.37930492812243,1.1808666627006748,10.256906831771266,2.96137372061107,0
926,49.15816812214777,1.2459750784208354,10.184212741584611,2.954830906241479,0
927,49.51827539031412,1.3226847894010152,9.995956902403375,3.0167326188982653,0
928,49.14063840204546,1.2950926082294958,10.10874098916979,2.9787246402901184,0
929,49.3354279727741,1.2583116128038454,10.140549247659045,2.9283454496598167,0
930,49.30361000826164,1.2836083401441911,10.19942879909451,3.127238338637605,0
931,49.578994439583894,1.1826595082332942,10.283127990877686,2.9981494689755963,0
932,50.019184521328306,1.215218920754767,9.904001165481828,2.9458418473532153,0
933,50.31843639856199,1.2298538681512883,9.73303901581041,2.9665082269533474,0
934,49.5257720491455,1.1014280753536034,10.120820757481523,2.9913428515495397,0
935,49.70372813162136,1.1319566929912952,9.663001570731874,2.99123770188714,0
936,48.66948129448866,1.131825445557676,10.018939085789052,3.0651082136522936,0
937,49.31727395455063,1.2793626232699304,9.972598372195257,2.9960285021183894,0
938,49.944173678930156,1.2345405313032238,10.222867435789103,3.0927604085934126,0
939,49.90958118305029,1.2604710593015942,10.59560726505565,2.978378852799395,0
940,49.526965839677025,1.061084573685536,9.613831027165533,3.0213218020129946,0
941,49.94183637574077,1.086240154009176,10.668538674754444,3.0510990097163915,0
942,49.71446002539629,1.254649871977707,10.041730417550836,3.059757615235584,0
943,50.15018375495559,0.9759657708989276,10.186951223680273,3.0655936108714408,0
944,49.61361549417426,1.2928968798200746,9.746283915199234,2.9863994129559934,0
945,49.23658101065738,1.0457297579744085,10.349195804784225,2.999725536986254,0
946,49.661504754159814,1.2557336536865904,10.110325061067666,2.8760288716718163,0
947,47.71164337448833,1.113853484580077,10.084562147521659,2.990199498069972,0
948,49.70973144183103,1.26553092716819,9.615547855458239,3.054562708896499,0
949,47.30095230487113,1.434954984279545,10.118301534458574,3.0448418239927943,0
950,48.46592195555675,0.9931374090201224,10.311260674614076,2.995675643949496,0
951,49.78106116056459,1.227318246133829,10.040678266687342,3.084956972146498,0
952,49.806517602360074,1.0237393763344014,10.393235166968196,2.98079973578276,0
953,48.83254273191604,1.1992470060037044,10.382839605976681,2.964193008799005,0
954,49.11273877487264,1.1452865106410106,9.93926553204055,2.9765919132386816,0
955,50.37232459316848,1.1689442640300454,10.498234494730248,2.943876748758194,0
956,49.2695819210564,1.0823716810132622,10.110689516788526,3.0311197515851767,0
957,50.91575218744179,1.2145071913163088,10.11170493371941,3.0144240905804303,0
958,49.57884808809419,1.0329659102304207,10.12390987837399,3.0304989723186524,0
959,49.834821706128764,1.244950365310957,10.116382575770633,2.9792814424034395,0
960,50.57012463909916,1.1096793121381723,9.44140248549771,2.9970963510330373,0
961,49.68861626971605,1.02702002912113,10.052434541238275,2.8910790638295545,0
962,49.01859361158552,1.2636630545242753,9.757692977148395,3.0188112775655522,0
963,49.56416352898343,1.1275312802235555,10.505125122186229,3.0049420727529825,0
964,49.61863355828594,1.2823987871401286,10.494916703031857,2.944973616925327,0
965,48.83115500867906,1.2243851198133213,10.311228463671808,2.99476712339567,0
966,49.506500757195504,1.0597340601802834,10.038468124227318,2.9871075348964915,0
967,49.22468474360154,1.1137168452817041,9.84591554099747,3.088215596750375,0
968,50.23461465431246,1.12715145569283,9.933351516505539,2.94694365159361,0
969,49.71076712451115,1.2365479925898268,10.583227947176356,3.0165713089433353,0
970,49.530322550511464,1.1464442348100474,9.924332052205687,2.945461582366082,0
971,49.64629084162645,1.1225699072260358,9.508289725946984,2.9721063277964865,0
972,49.8538732110437,1.089525235752442,10.354530358205858,3.0138409476846113,0
973,50.10008851981387,1.0985463900923014,10.47190844072306,2.9894318504568442,0
974,49.14017266279837,1.2040607274975874,10.511373544364973,2.999700457189322,0
975,49.12504742042724,1.0971200587001761,10.355936877705451,3.0166361054115987,0
976,50.42280752924152,1.0623827783647595,10.396503359096654,2.975315521440072,0
977,49.52259787667716,1.046010364858933,10.109123846245941,3.044207326740772,0
978,48.929894744441874,1.0440883334357511,9.576576650792235,2.9847260128381197,0
979,50.056287625629864,0.9734714758801462,10.102374403611421,2.9951222269223714,0
980,50.07802188361961,1.0228905068842669,10.250544297663154,3.018065563729393,0
981,48.89157084564598,1.2001080509109783,10.061073944061265,3.0113500100582415,0
982,49.957689029278164,1.0610536527662362,10.049416192515988,3.0322113962271424,0
983,50.271349855457025,1.131315696174545,9.853322905286417,3.0158482200742354,0
984,50.064631871023764,0.8740781420983437,15.329973517863504,3.0234515330778087,1
985,50.229188890256836,1.1152949186386723,10.553324292173192,2.983731374291743,0
986,49.01743854114555,1.0544093054553405,10.562081350805634,2.946561445095724,0
987,50.06862409299772,1.026326683247894,10.092534077724018,2.928618054862357,0
988,49.69842814431774,1.0768805879988372,10.163271392111417,2.916464492617885,0
989,49.600325904765214,1.020337897710509,9.847364156190372,3.088136335886464,0
990,50.42233336565184,0.8877329379351068,10.252904133508798,2.889361329455294,0
991,50.797564706404536,1.1291013230454126,10.531848057565188,3.059686174948855,0
992,50.996622032760214,1.0724816364303396,9.709297028922014,2.9589565494351264,0
993,50.718884722903546,1.0256844001264445,10.20723814667799,3.05932204860599,0
994,49.874159491021885,0.9713059752658821,10.225679142286076,2.8898729986042273,0
995,50.16163209781581,0.9288552666269522,10.222475156118483,2.9882453049058357,0
996,50.42009372307055,1.062241000858585,10.500921600337746,3.0727012201512633,0
997,50.042706769579674,1.1713338182699695,10.598859127351956,3.0356604781737793,0
998,50.05845851274693,1.0564846328075683,10.031114805909658,2.9831367269654603,0
999,50.48425187912571,0.927627538560264,10.257404080235045,2.902851134923576,0
1000,49.96443041238444,1.054319887531483,10.109787837240983,2.9338755738924536,0
1001,49.5724278381758,1.0301506629487158,9.930313174459078,3.069457354827969,0
1002,49.77131616049848,1.101695134481989,10.155651988973341,2.982587939937314,0
1003,50.41034622664024,1.0793103498565806,10.255423676441344,2.996408794829328,0
1004,50.041795974719975,0.7901529509766211,10.141375230491526,3.0141767552351317,0
1005,50.254125986121,1.0709326817926954,9.866435970020438,2.9348580543456224,0
1006,50.46204754532132,0.9453774718269908,9.970423302712565,3.020364508992009,0
1007,49.845095122261434,0.9103084722369046,9.97191280396156,2.9790192259665496,0
1008,50.53374889817788,1.007408720453814,9.874848902076153,3.014685139278777,0
1009,50.31730556207504,1.0538534118752338,10.163409083333553,2.9710974539731483,0
1010,49.35911214785311,0.8882558120136889,10.18911060470539,2.9213441969969423,0
1011,50.97538287471175,1.074469685563179,10.329014499797573,2.978631373409399,0
1012,49.81955315374586,1.077810196978953,9.869276188797832,3.0320388808554,0
1013,49.136942794088895,1.0191916053773475,9.938852969342204,3.0197030044538518,0
1014,49.512973774248216,0.9447653070349624,10.471400089627007,3.0015465433667363,0
1015,49.537372903593,0.9346182617035786,10.041163099339673,3.044906592650517,0
1016,50.191303991194516,1.0938883291420054,10.089343447038045,2.9898202993727887,0
1017,50.005689696672256,0.8898134730186857,10.03755270247844,3.002813815700761,0
1018,49.977900819415645,1.0948190331073353,10.364098632820937,2.976011656015314,0
1019,50.56182117928949,0.9954484424253126,10.373299779711603,3.047830898837673,0
1020,50.40392521671563,1.00005374165266,10.358150736409561,3.014576427386088,0
1021,50.39962872238657,0.870183021394781,10.085986170813936,2.9721520944913316,0
1022,50.46589707439721,0.9942559007020647,9.860725320327774,2.92554851267361,0
1023,50.599680800801345,1.0542971551994418,10.559622156291809,3.055248063744916,0
1024,48.97522799493353,0.8975686966901931,10.291875264462734,2.962796747440768,0
1025,50.031337048641326,1.0436978723345505,9.963107005638587,3.003603217624477,0
1026,48.95187396130631,1.010307979277993,10.432694827422852,3.1176299841572286,0
1027,50.29163595607867,0.9511212149189113,9.94230092242818,3.0400754770866656,0
1028,50.27722021666539,1.0704850020330343,10.428336745741444,3.0805574794413495,0
1029,50.917319364873805,0.8254750725348377,10.44468453179332,2.9730937593729427,0
1030,51.012580635632666,1.028989627279423,9.844189964852783,3.0535488198410103,0
1031,50.43166502895142,1.1304647389726183,10.219442329060644,3.0013334496475945,0
1032,50.01978335356186,1.1158154379197336,10.268987385777743,3.018300846038429,0
1033,50.62109666752744,1.0315699669546807,10.726598866215667,3.101042085651978,0
1034,50.02324941760541,0.9760718569493892,9.886723082946142,2.9860677087925147,0
1035,50.34916440913399,0.949218501204346,10.429855956948032,3.000962722683827,0
1036,50.95168179017646,0.9757805602002823,10.075473437016637,2.954839267424602,0
1037,50.03533719240635,1.0435066717382544,9.760207741385608,3.0444234277954036,0
1038,50.863407183545505,0.9354656093486443,10.039958950401694,2.9719686550856683,0
1039,50.796440821215384,1.0607375828482466,10.069974030705126,3.051135520790944,0
1040,49.827124909721505,1.1709505968233933,9.804032573232483,2.9175043379127574,0
1041,50.994336476930435,0.9955566461134923,10.146191032671712,3.0274319035916806,0
1042,50.83913980722291,0.8932206835563625,10.306987715834222,2.967815334696847,0
1043,50.4911555324236,0.8935129907647436,10.126468649544496,3.0365258819665106,0
1044,49.98260592518341,1.0635933680427994,9.930835900663249,2.9993220413572885,0
1045,49.93447638885466,0.9971191294916579,10.028552738959359,2.9732330542565855,0
1046,50.137402453858186,1.0725310222269482,10.06390418947284,2.9806720191562004,0
1047,50.79555667797518,2.687598147528903,10.118735191509048,2.957480584997068,1
1048,49.90662489955916,1.0699704133725267,10.34122275863777,3.041889387766043,0
1049,50.75250734917192,0.9915065324451221,10.13110586175916,2.9475681325287293,0
1050,49.754946682672966,0.9462744744804525,9.711798238217991,2.98664606806336,0
1051,50.38755884933669,0.9735534533775426,9.921239261005345,3.0172619789851236,0
1052,50.5857886527444,0.9106815055146652,10.102667632355773,3.080674726272426,0
1053,51.99707808703535,1.1664609046978636,10.341532084137038,2.9995350699554093,0
1054,49.71361060668778,1.0005214041560393,10.384296965118097,2.987874470673078,0
1055,51.43320873989408,1.0607661532346015,10.502836926757356,3.0136817432558014,0
1056,50.64990544839237,0.9672815697867112,10.091145318684003,2.8963267892162787,0
1057,50.81670315080958,0.9271556612973455,10.24864107919204,2.940067714965464,0
1058,50.65100874803292,0.9937306455286413,9.69351645291995,2.9812316750560774,0
1059,50.85683609091714,1.1017197869109778,10.163916313549647,2.9643515424633673,0
1060,50.50778893738279,0.9732009085733312,9.786940058799757,2.9199583355378294,0
1061,51.482430108874475,0.9465033884509739,10.0394275772041,3.0428889325583794,0
1062,50.34611731346517,1.0299206495912945,10.811824441584644,3.012987836477866,0
1063,51.30934074330755,1.058793579723029,10.12955209632347,3.0070132623641253,0
1064,50.253379727872186,1.1517381990298197,9.837005198777069,2.9653004424422815,0
1065,50.613848892159226,1.0500988702848288,10.15419704370534,3.0039696482331832,0
1066,50.01682246862587,1.0748562319696027,9.922268655775444,3.025722472972053,0
1067,50.94301423220851,1.0824658942830612,9.81063550537127,2.986755197304836,0
1068,51.54707557415592,0.9343183335482733,10.575886968993414,3.022228611962018,0
1069,50.643586292107486,0.9511768640224096,10.31608216490624,2.9601969759087443,0
1070,50.58186858077766,0.9432633011026471,10.135036958193876,3.0048742656494856,0
1071,50.041229822159245,0.9251821464991162,9.949967244341192,3.057124914146305,0
1072,50.582424407868615,1.0972161335992325,9.96949263314667,3.061600985178802,0
1073,49.77432344416709,1.0586551144878797,10.432074130522757,2.2477758163356563,1
1074,50.192273207968704,1.0437282627150182,10.122358482219656,3.014278420771646,0
1075,50.88607162766548,0.8319139012978194,9.274270071486352,3.001580697742887,0
1076,51.551407918644834,1.2057766452646552,10.649460122565463,2.977560554192029,0
1077,52.4555265167377,0.9718480819076959,10.089242148123956,2.9096257621741293,0
1078,50.42804894895746,1.209629710194511,10.128566856356715,2.9327550151799753,0
1079,51.651180093987264,0.9316831386726953,10.313643387354553,2.991597251401737,0
1080,50.94625148824099,0.9848104579611417,10.157562555352072,2.9945855775435786,0
1081,50.71925141195218,0.8757964141137011,10.227178305564337,3.0706111514403247,0
1082,51.07955667103569,1.083257280250349,9.9337567778134,3.0657399564687813,0
1083,50.867149890207976,0.9684901287885171,9.731472551112047,2.9656756929256707,0
1084,50.90623743536734,0.9730938894056734,10.108210612062837,3.040916285754451,0
1085,50.605000102304,0.9515151757599596,10.395284464896035,2.9761465567713046,0
1086,50.02113420412069,1.125925651907929,9.87465595149046,3.03413081715019,0
1087,49.94382487848676,1.1231131226578779,9.853823839530481,3.0403008864053374,0
1088,51.27194692996874,1.2136546923712903,10.340305412310784,3.062104640607387,0
1089,50.72397994594857,1.0163678755570538,9.919957620855733,2.975367832260865,0
1090,50.5423466602063,1.091298149255059,9.930844888835125,3.050715184359046,0
1091,50.91510337603389,0.9732490349073007,9.939412418885336,2.9063592981939363,0
1092,51.39695935174938,1.0522303136999178,10.015664590987315,2.1051889709874296,1
1093,51.03821836581584,1.0401969963211894,9.637709445424438,2.998749163859074,0
1094,50.54636703801542,1.1215646629150147,9.895490913402519,2.999813600100715,0
1095,51.68577577338937,1.1685065637210843,10.087122812504859,2.8981281747154775,0
1096,51.90751130178898,1.1691976553020713,10.084543107206967,2.980566705637631,0
1097,51.26673399319371,1.025285418289305,10.317432706372541,3.0677739699806774,0
1098,51.56419810680646,1.1754157144444937,10.486981378960063,2.9786649054148593,0
1099,51.73517599808829,1.094868369586151,10.404451181013517,3.0356731380487605,0
1100,51.67805958984271,1.0753125502707745,10.254188582818134,3.0017277563857054,0
1101,51.378459506267575,1.0475119258883672,9.987535233967094,3.053133456979985,0
